season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2008,Howard,0,"76.0
338","110.4
305",".0134
340","44.2
303","53.6
262","33.6
341","18.6
296","27.9
290","43
336","30.4
257","25.7
36","48.3
171","52.1
260","23
337","37.3
226","69
141","-5.3
334"
2020,Incarnate Word,0,"91.9
298","112.7
329",".0874
339","42.2
336","52.8
260","16.4
50","23.7
28","25.2
241","44.2
353","26.5
281","41.6
311","42.6
323","52.6
253","27.6
324","35.4
239","67
281","-3.2
306"
2019,"Prairie View A&M
16 seed, R68",0,"95.8
280","117.1
344",".0902
339","44.5
312","64.7
352","19.8
215","21.9
66","28.6
166","31.9
276","35.3
134","42.1
302","44.5
301","68.6
353","29.7
288","40.2
320","74.2
35","-3.3
311"
2018,Arkansas Pine Bluff,0,"95.9
292","120.7
348",".0658
339","49.2
219","59.8
342","24.3
337","20.6
91","21.8
319","33.9
298","28.7
253","41.8
304","46.5
254","57.9
324","35.6
153","42
329","69.5
185","-3.7
313"
2017,Northern Arizona,1,"93.1
308","117.3
335",".0658
339","44.3
305","56.5
314","18.7
175","16.8
269","29.8
170","25.3
58","40.7
71","33.3
156","42.1
315","56
316","31.9
268","38.2
253","71.5
99","-4.3
327"
2016,Illinois Chicago,0,"88.7
336","109.7
285",".0802
339","40.6
339","48.1
130","23.9
338","15.4
300","35.8
46","30.2
168","34.5
185","50.6
336","38.1
341","47.2
131","31.3
266","33.3
133","71.5
90","-5
343"
2015,Jacksonville,2,"88.4
322","109.3
308",".0803
339","45.8
252","55
315","22.9
298","22.9
46","27.1
272","34.2
267","48.2
26","41.2
247","43.2
275","51.3
271","35.4
132","40.1
311","61.7
311","-4.7
342"
2014,Arkansas Pine Bluff,0,"85.1
343","107.2
240",".0656
339","42.7
317","67
349","25.1
342","27.2
2","31.3
168","43.4
348","26.7
332","52
311","40
328","68
349","31.7
233","43.6
335","69.3
84","-1.5
194"
2013,Presbyterian,0,"92.5
266","119.7
345",".0492
339","51.4
94","55
312","19.8
130","16
326","18.1
345","38.3
306","22.7
334","35
186","50.6
93","47.9
191","35.2
132","43.5
339","62.9
308","-4
323"
2012,Utah,2,"89.1
317","113.3
331",".0597
339","40.9
325","57.2
329","18.3
72","19
227","23.5
331","34.8
239","39.9
105","31.4
101","43.5
268","54.3
310","24.4
337","41
317","60.1
337","-3.3
287"
2011,Colgate,0,"89.3
319","113.0
335",".0624
339","41
334","52
251","27
340","17.1
305","36.2
69","38.2
298","39.5
138","49.4
308","42.4
296","52.9
297","25.3
338","33.6
158","66.2
214","-4.6
335"
2010,Dartmouth,0,"83.0
341","107.0
278",".0516
339","38.1
342","48.7
155","19.5
113","20.8
171","31.1
212","36.5
277","24.6
333","48
306","39.7
321","49.2
213","21.6
344","30.8
82","63.3
320","-5.4
342"
2009,Dartmouth,0,"78.5
341","103.7
230",".0392
339","40.6
327","53.8
293","21.7
207","21.2
164","23.9
328","33.8
184","33.9
201","39.2
234","37.8
332","52.3
280","31.7
235","39.4
303","72.9
23","-3.6
301"
2008,NJIT,0,"76.5
337","108.4
286",".0180
339","38.7
337","52.3
237","29.8
335","20
244","33.4
162","33
171","43.9
35","47.1
313","37
334","48.5
175","28.3
308","40.8
296","70.4
89","-6.9
341"
2020,Coppin St.,1,"91.0
312","110.2
319",".0994
338","44.5
310","54
295","18.2
116","16.1
310","23.4
288","26.1
112","29.1
235","33.6
215","48.2
221","50.5
202","26.6
333","38.3
297","74.5
28","-3.4
318"
2019,Central Connecticut,1,"94.9
290","115.9
336",".0912
338","41.7
341","59
333","20.8
252","19.4
153","27.7
191","40.9
352","32.3
195","35.5
215","39.6
342","58
324","30.2
280","40.2
320","70.4
150","-1.1
148"
2018,Air Force,1,"85.5
346","107.6
257",".0661
338","41.1
344","57.5
319","23
329","20.8
83","28.5
179","24.7
55","32.9
163","30.2
145","44.6
296","53.1
263","24.3
347","41.3
320","66.4
312","-3.6
309"
2017,Morgan St.,1,"89.0
337","111.2
300",".0721
338","38
348","50.4
176","18
140","15.9
302","32.7
98","36.2
321","33.3
199","33.8
168","37.7
345","54.1
296","25.6
335","27.5
17","68.2
246","-3.8
314"
2016,American,1,"93.1
311","115.1
336",".0803
338","52.4
86","56.6
328","26.2
350","19.5
134","26.7
259","32.8
250","26.1
319","31.7
115","51.6
86","55.4
319","35.8
129","40
301","63.6
345","-4.7
339"
2015,Bethune Cookman,1,"81.9
346","100.9
175",".0836
338","39.2
346","46.7
110","19.7
176","21.6
84","30.7
180","33.9
258","42.8
65","57.4
343","43.3
273","44.1
66","20.2
349","34.4
189","61.3
324","-4.4
338"
2014,Appalachian St.,0,"93.6
300","117.9
340",".0659
338","42.6
318","53.4
273","20.1
230","17.7
211","41
14","34.3
245","34.4
256","48.8
289","41.7
315","50.4
229","29.4
276","41.5
322","67.5
157","-2.7
294"
2013,Longwood,0,"81.6
338","105.2
274",".0508
338","44
275","58.3
340","27.6
343","20
193","32.9
148","28.5
73","23.7
326","30.9
111","43.5
266","55.8
321","30.3
257","41.9
331","71.9
27","-3.5
311"
2012,UC Davis,0,"89.0
318","112.8
328",".0616
338","47
229","55.4
312","24.7
324","18.7
244","26.6
300","37.4
298","25.4
319","45.5
294","40
322","53.6
301","38.4
77","40.5
306","66
193","-4.5
328"
2011,Manhattan,0,"92.0
301","115.9
340",".0656
338","43.3
311","57.6
336","23.3
277","16.5
311","34.6
111","28.7
59","39.9
126","26.3
34","44.5
260","50
229","26.6
329","47.1
343","64.3
280","-5.2
341"
2010,North Carolina Central,0,"82.0
345","105.6
257",".0516
338","41.2
325","50.6
222","24.3
303","25.5
21","30.1
232","40.9
329","27.1
314","37
184","39.6
323","53.2
291","29.7
283","28.4
44","69
148","-4.4
331"
2009,Loyola Marymount,0,"82.3
338","108.6
297",".0395
338","37.2
339","55.3
317","22.9
257","18.6
270","28.9
278","37.5
274","31.3
240","29.1
74","36.6
337","52.5
283","25.5
324","39.1
298","67.1
184","-5.4
336"
2008,North Carolina Central,0,"73.7
340","104.1
228",".0183
338","36.7
339","58
328","31.5
338","23.4
102","27.3
300","38.6
298","36.7
145","39.7
233","35.4
337","56.8
323","26.2
326","40.3
288","72.2
51","-4
311"
2020,UNC Wilmington,0,"94.0
279","113.7
337",".1012
337","49.4
183","57.7
337","22.1
276","19.2
181","25.1
245","30
221","28
256","27.2
99","43.6
317","55
302","41
17","41.2
333","68.3
235","-4.3
344"
2019,Maine,1,"89.4
336","109.0
283",".0925
337","48.7
230","49.6
143","25.3
344","17.9
216","24.6
267","31.5
264","35.4
130","43.4
311","50.5
176","49
134","30.6
268","33.6
157","64.2
346","-3.9
337"
2018,Maine,0,"87.1
341","109.6
285",".0669
337","43.4
334","52.9
241","19.5
217","16.2
299","25.7
259","24
40","29.1
246","28.3
97","45.5
278","52.9
260","27.1
342","35.4
185","70.5
140","-5
344"
2017,Bryant,0,"96.1
278","119.3
342",".0767
337","48.6
224","49.6
160","17
88","14.1
336","22.1
326","33.6
282","30.9
244","35.5
196","48.3
185","47.5
146","32.8
243","34.7
166","69.6
184","-5.1
339"
2016,Longwood,0,"90.4
329","110.8
301",".0881
337","49
192","53.6
274","25
345","19.4
140","26.3
269","33.2
258","32.6
228","44.3
303","50.2
118","52.1
273","31
275","37.3
249","69.1
185","-5.2
346"
2015,Southern Utah,1,"90.3
316","110.5
319",".0902
337","43.8
298","51.3
243","19.1
139","17.2
279","26.1
297","33.3
245","32.1
260","45.9
304","37.1
348","50.8
259","37.6
70","34.8
203","66
148","-2.5
253"
2014,Cornell,0,"90.5
315","113.5
314",".0688
337","45.3
270","51.1
221","17.7
124","12.9
343","22.4
337","33.1
208","20.3
348","48
283","48.2
170","49.3
208","27.4
300","36.4
227","70.3
51","-3
311"
2013,Binghamton,0,"86.6
323","111.4
326",".0526
337","45.8
241","56.1
328","24.5
310","16.9
301","26.9
284","27.2
49","34.5
173","26.8
54","43.6
265","56.8
333","32.8
194","36.8
259","65.8
205","-4.7
339"
2012,Fairleigh Dickinson,0,"84.3
340","106.6
267",".0631
337","43.6
297","49.4
192","27.2
339","20.7
156","31.9
190","40.6
329","35.6
172","42.8
269","41.9
297","48.4
193","32.8
209","34.2
164","68.1
110","-4.2
319"
2011,Alcorn St.,0,"87.7
330","109.8
309",".0704
337","37.4
343","51.3
237","21.5
216","18.7
250","30.7
237","45.2
343","35.4
203","44.2
263","35.8
344","51.6
266","29.2
293","33.7
162","78.1
2","-2.6
231"
2010,Chicago St.,2,"83.4
340","107.3
285",".0521
337","39.1
338","52.5
270","24
291","21.6
135","32.8
161","35.7
257","34.3
207","45.5
288","40.6
307","50.2
237","23.5
338","37.4
239","67.4
221","-4.6
333"
2009,Howard,0,"83.3
334","109.4
302",".0416
337","39.3
333","56.4
327","19.7
106","20.8
183","25
324","38.7
295","31.1
244","35.9
182","40.4
315","55.6
322","24.3
333","38.9
295","68.9
115","-5.1
334"
2008,Maryland Eastern Shore,1,"81.4
333","111.1
314",".0269
337","38
338","54.7
283","24.1
250","24.3
73","34.6
129","42.7
333","41.1
72","29
78","37.6
333","49.1
189","25.8
330","43
322","72.1
54","-4.1
315"
2020,Howard,1,"86.6
340","104.5
248",".1041
336","42.5
335","51.8
233","18.3
119","19.7
159","22.4
314","31.6
281","35
105","28.1
109","38.7
346","55.9
310","33.8
151","31
94","71.8
88","-2.5
272"
2019,Florida A&M,0,"85.9
348","104.6
210",".0943
336","45.8
293","56
298","25.3
344","21
94","24.5
270","35.1
323","25.6
309","44.2
317","42.6
325","55.5
284","36.6
101","37.7
271","65.5
328","-4.1
341"
2018,East Carolina,3,"80.5
351","100.6
133",".0719
336","41.4
342","45.3
29","23.9
334","17.9
212","32.3
87","31.3
256","37.8
78","21.5
8","47
241","45.2
59","19.4
351","30.3
50","69.9
167","-2.3
220"
2017,Nicholls St.,1,"91.4
321","113.2
319",".0791
336","44.7
302","64
349","24.8
344","19.7
124","25.5
275","45
351","43.4
40","33.7
165","47.6
205","63
349","26.5
332","44
336","75.6
17","-1.3
152"
2016,McNeese St.,0,"84.3
346","102.8
189",".0920
336","36.3
349","53.9
281","21.5
298","13
347","31
151","40.8
347","21
346","24
24","33.6
349","55.3
317","27.5
331","33.8
156","72.9
47","-1.3
156"
2015,Arkansas Pine Bluff,2,"86.8
332","105.9
268",".0923
336","43
312","56.8
336","25.7
339","24.6
20","25.7
307","37.5
326","37.8
148","49.9
324","38.8
336","50.4
249","33.1
186","43.7
342","66.3
136","-3.3
300"
2014,New Hampshire,0,"86.9
337","108.7
260",".0705
336","39.8
340","49.2
168","20.3
236","18.7
159","27
268","34.5
250","40.3
153","45.9
264","36.2
343","51.8
262","30.4
258","29.8
77","62.6
324","-4.8
345"
2013,Jacksonville,2,"90.4
295","115.8
342",".0551
336","44.2
273","56
326","20
145","19.7
207","29
242","31.2
144","28.4
282","38
231","42.7
285","49.1
225","32.4
206","44.1
344","69.2
87","-1.8
205"
2012,Alabama A&M,0,"84.7
339","107.0
273",".0635
336","38.4
341","58.6
336","18.7
83","25.5
14","23.6
329","38.7
315","22.8
333","65.8
343","39.8
323","53.5
296","23.7
339","46.2
341","72.2
23","-3.1
277"
2011,Arkansas Pine Bluff,0,"89.8
315","112.1
327",".0723
336","44.5
299","57.4
334","25.6
327","22.7
76","25.9
316","36.1
257","29.4
290","49.7
313","42.3
301","58.4
340","32.4
217","37
249","70.2
73","-4.1
322"
2010,Howard,1,"84.6
334","108.8
305",".0523
336","37.5
345","57.8
333","21.1
186","20.1
197","30.1
232","32.7
168","45.1
48","38.2
205","37.5
339","56.7
334","25
330","41.1
310","65.7
271","-3.6
306"
2009,UNC Greensboro,0,"84.0
330","109.8
306",".0437
336","39.3
333","55.7
319","24.8
306","18.2
285","32.8
186","37.9
281","28
291","26.3
44","39
325","56.3
329","26.6
319","36.5
248","66.5
201","-4.6
326"
2008,Dartmouth,1,"84.4
325","112.9
327",".0343
336","43.5
314","56
307","23.8
247","20.3
228","31
229","32
136","25.8
300","32.6
130","47.3
199","50.9
233","21.4
341","53.1
341","68.1
167","-3.2
292"
2020,Central Arkansas,2,"91.6
304","110.3
321",".1050
335","46.3
276","54.2
299","25.8
347","15.2
336","30.5
114","27.4
140","37.7
68","33.5
213","47.6
235","53.4
264","29.4
281","36.9
275","78.4
2","-1.8
224"
2019,New Orleans,1,"87.3
344","106.2
229",".0953
335","42.4
335","56.7
311","24.8
338","21.3
83","29.4
155","37.7
343","23.3
327","42.6
307","40.9
333","57.9
323","30.6
268","36.7
242","71.6
106","-1.4
177"
2018,Bryant,0,"95.7
295","119.3
345",".0737
335","45.2
309","59.7
341","15.7
36","18.3
193","24
289","35
313","25.5
306","31
158","43.7
310","55.3
299","31.4
269","44.8
345","69.1
204","-6.4
351"
2017,Alcorn St.,0,"85.8
346","105.4
218",".0854
335","41
344","51.7
218","21.9
304","16.8
269","20.5
335","29.4
166","20.2
347","44.5
311","38.7
340","50.6
224","30.1
300","36.4
202","73.4
49","-2.2
221"
2016,Morgan St.,0,"93.9
299","113.6
333",".1012
335","42
332","56.4
322","15.3
32","20.8
76","27.9
230","33.3
260","29.2
282","33.5
146","39.7
334","58
344","32
243","36.1
226","70.7
115","-4.4
336"
2015,South Carolina St.,3,"85.1
338","103.2
216",".0982
335","41
336","49.5
197","20.9
231","20.8
117","30
197","32.3
208","32
261","36.5
175","40.3
327","48.1
184","28.1
306","34.6
194","66.8
107","-5.6
349"
2014,Mississippi Valley St.,0,"92.6
307","115.4
328",".0737
335","41.5
327","59.7
340","17.9
138","18.4
172","23.8
327","37
309","30.3
305","55.3
325","37.8
339","64.6
348","32.8
209","30.2
88","76.7
3","-1.9
234"
2013,Mississippi Valley St.,0,"79.1
341","101.3
211",".0556
335","34.9
346","49.1
203","22.3
245","21.3
133","30.7
199","33.2
204","34.4
177","40.4
259","39.2
325","51.2
264","17.3
347","28.4
46","70.1
65","-4.5
336"
2012,Bryant,0,"93.2
278","116.4
339",".0720
335","48
205","54.3
296","21.5
217","14.6
340","23.9
325","38
307","23.3
331","34.4
163","45.7
222","50.2
238","34.2
173","41.4
321","65.1
232","-4.9
336"
2011,South Carolina St.,0,"89.2
321","111.3
319",".0726
335","45.5
269","58.4
339","24.3
307","18.7
250","35.8
75","34.2
217","28.1
304","32.9
105","48.3
147","54.6
320","27.3
324","44.4
338","67.9
144","-4
319"
2010,Mississippi Valley St.,0,"90.0
301","115.2
337",".0551
335","41.1
326","57.8
333","24.1
298","19.6
225","29.1
263","37.2
291","32.7
239","34.4
138","38.8
330","56.6
332","30
273","39.6
289","66.6
247","-4.1
320"
2009,Savannah St.,3,"69.9
344","91.2
35",".0449
335","34.9
344","49.4
189","28
336","27.8
10","29.3
267","38.3
290","33.4
213","43.7
282","32.7
344","49.8
214","28.2
301","32.1
113","66.7
196","-2.1
202"
2008,Alcorn St.,0,"94.2
261","122.9
341",".0447
335","50.8
144","59.3
335","26.7
313","17
327","29.1
270","35.3
231","25.5
305","42
264","49.5
132","55.8
310","35.5
174","47
338","71.2
73","-4.3
320"
2020,Merrimack,1,"90.9
314","109.4
307",".1062
334","47.1
252","55.7
319","19.2
159","23.4
32","22.6
312","38.3
345","20.3
334","33.3
209","47.8
229","54.9
295","30.7
246","38.2
292","66
309","-2.4
263"
2019,Idaho,1,"96.2
274","116.9
342",".0965
334","49.5
212","52.9
232","19.1
185","11.5
351","26.8
215","29
186","38.3
86","32.1
139","47.5
243","53.8
260","35.2
134","34.6
179","67.7
270","-5.2
353"
2018,Alabama St.,0,"92.3
322","112.8
311",".0907
334","44.8
315","56.1
300","19
186","20.1
112","25.5
267","28.9
174","38.5
61","56.6
350","43.5
317","54
278","31.1
278","39.5
301","71.1
115","-3.5
301"
2017,Bethune Cookman,0,"93.5
303","114.9
327",".0855
334","41.7
338","55.8
297","15.3
28","17.6
234","28.6
205","36.7
327","24.9
318","42.5
294","39.7
334","64.3
351","30.4
296","27.2
15","68.6
233","-4
320"
2016,Colgate,2,"95.3
277","115.2
337",".1018
334","46.6
269","53.5
273","18.9
183","18.4
184","27.9
230","37.2
329","27.5
304","32.4
124","47.8
190","50.2
221","30
300","40
301","64.3
339","-2.1
216"
2015,Portland St.,1,"92.9
292","112.6
336",".0992
334","40.5
339","55.1
316","20
192","17.4
267","25.2
320","39.2
337","44.2
51","28.4
52","40.8
321","55.6
331","26.6
322","36.2
232","66.9
102","-2
218"
2014,UMass Lowell,0,"89.1
328","110.5
282",".0775
334","40.1
337","52.2
249","21.1
274","17.8
203","29.3
220","35.2
274","33.5
271","47.8
281","37.4
340","53
283","29.1
282","33.7
156","62.3
330","-3.7
329"
2013,SIU Edwardsville,1,"84.6
332","107.1
291",".0624
334","44.9
264","50.5
235","24.8
316","23.2
69","21.2
340","34.1
231","36.2
143","24.3
31","38.7
333","53
288","35.4
124","30.8
102","65.4
219","-1.9
211"
2012,Brown,1,"88.7
321","110.5
308",".0738
334","43.4
302","50.7
229","18.9
92","17.7
278","23.5
331","36.7
285","36.4
159","28.9
67","41.5
300","44.2
88","31.3
247","45.1
340","66.5
181","-3.7
300"
2011,Kennesaw St.,0,"94.2
272","116.7
342",".0786
334","43.9
305","54.3
302","17.8
56","15.5
330","30.8
234","36.2
260","28.6
299","29.8
69","42.9
289","52.9
297","30.7
262","38.2
266","65.2
254","-3.8
310"
2010,Jackson St.,1,"85.3
331","108.8
304",".0573
334","39.8
333","54.2
298","20.3
147","16.5
315","22.6
339","31.4
137","42.1
87","45.3
282","41.1
304","49
210","24.5
335","42.3
326","69.8
107","-4
319"
2009,Norfolk St.,0,"85.3
323","110.1
307",".0504
334","42.2
319","53.1
279","22.3
230","20.3
196","29
275","36.4
253","25.8
319","52.4
332","43.1
274","53.5
299","26.8
318","34.7
190","71.3
54","-5.8
339"
2008,"Coppin St.
16 seed, R68",0,"79.8
335","104.1
227",".0449
334","34.1
341","55.9
305","28.5
331","23
118","32.2
198","43.1
337","25.4
308","37.3
190","31.6
341","55.9
314","27.6
314","37.3
226","59.9
332","-2.8
276"
2020,Tennessee Tech,0,"92.1
295","110.8
324",".1072
333","46.5
269","62.4
349","18.4
123","20.9
114","19
346","28.7
179","27.1
274","31.6
180","48.5
214","63.2
350","29
295","41
331","69.9
161","-3
297"
2019,Northern Iowa,1,"90.0
329","108.0
267",".1094
333","44.6
310","56.2
303","20.8
252","18.4
193","26.2
235","25.2
91","26.4
298","41.5
298","40.6
336","60.3
339","32.2
233","33.3
148","64.7
341","-2.9
286"
2018,Bethune Cookman,1,"93.1
318","113.7
318",".0910
333","43.8
327","57.2
316","21
269","18.7
175","32.8
79","31.9
269","30
228","39.5
278","43.7
310","54.2
284","29.3
314","42
329","75.2
21","-4.9
343"
2017,Longwood,2,"88.0
341","106.4
237",".1012
333","47.2
257","54
264","23.6
337","16.7
274","20.4
336","34.8
302","20.6
346","30.2
106","46
249","49.7
201","32.8
243","42.1
327","71.2
109","-2.8
268"
2016,Liberty,0,"93.2
308","112.2
317",".1052
333","50.9
126","54.6
298","23.2
330","15.7
295","22.2
323","30.9
190","25.1
327","42.7
284","55.1
28","53
286","29.8
301","38
265","63.7
344","-5.6
348"
2015,North Carolina A&T,0,"86.4
334","104.4
239",".1018
333","42.7
318","55.3
319","27.4
347","18.6
221","25.4
315","37.1
319","30.8
276","50.4
325","45.5
223","57.2
340","26.1
328","34.8
203","68.1
65","-4.2
327"
2014,Delaware St.,0,"89.1
327","110.2
279",".0805
333","41.3
332","51.4
232","21.5
284","17.9
198","25.3
300","32.9
204","33.3
273","36.3
126","39.3
330","55.6
317","30.1
268","30.2
88","58.9
349","-3.4
325"
2013,St. Francis PA,0,"89.5
305","111.5
327",".0736
333","43.8
279","56.6
333","21.8
228","20
193","26.6
289","31.1
140","29.2
261","50.7
336","42.9
281","56.3
327","30.2
261","38.2
291","64
271","-4.9
345"
2012,Tennessee Martin,0,"90.0
307","111.6
319",".0774
333","44.3
283","61.1
344","27.4
341","24.7
28","32.9
163","35.9
268","34
199","43.4
276","45.2
241","60.6
342","27.9
309","41.6
326","68.4
97","-5.1
339"
2011,Southern,0,"85.1
339","105.1
234",".0810
333","44.7
293","46.4
100","24.2
306","15.7
325","32.5
181","25
11","21.3
340","48.5
300","41.9
308","44.4
78","35.7
137","34
169","71.3
43","-2.7
241"
2010,Gardner Webb,0,"85.1
333","107.6
287",".0630
333","41.4
323","58
336","26.2
336","19.8
209","31
214","40.5
328","23.1
337","36
167","35.7
344","57.6
337","34.9
160","39.3
283","74.2
21","-3.4
296"
2009,Furman,0,"85.9
322","110.6
312",".0517
333","42
320","49.5
193","21.5
196","20.3
196","25.4
320","34.7
215","35.7
162","55
337","42.5
286","49.3
195","27.4
313","33.3
144","64.4
272","-2.8
265"
2008,Northwestern St.,0,"79.6
336","103.5
212",".0467
333","39.1
336","57.6
321","30
337","22
163","30.4
248","30.4
88","27.9
286","52.8
329","38.7
328","54.7
295","26.6
323","42.9
320","76.3
7","-1.8
208"
2020,Delaware St.,0,"94.7
267","113.8
338",".1078
332","48.2
219","57.5
335","19.3
171","19
190","25.3
238","23.4
48","33.1
145","46.5
333","46.1
274","63.2
350","35
117","32.6
156","75.5
16","-3.5
325"
2019,Portland St.,1,"96.0
277","115.1
329",".1097
332","42.4
335","53.3
242","23.9
329","16.2
295","44.3
2","29.1
190","42.6
40","47.9
343","39.6
342","53.4
250","31.5
255","35.5
204","71.8
95","-3.2
303"
2018,American,1,"87.8
339","107.0
243",".0932
332","45.7
303","53.7
260","19.5
217","17.3
239","23.9
290","27.2
121","27.8
270","35.3
227","47.1
236","56.5
310","29.3
314","32.5
97","67.6
273","-3.7
312"
2017,Youngstown St.,2,"91.7
320","110.6
292",".1045
332","44
311","54.3
273","16.5
59","18
220","25.1
288","30.3
190","25.8
308","23.5
17","43.4
300","56.8
327","30
303","32.8
115","74
36","-2.5
243"
2016,Southeastern Louisiana,0,"96.7
258","116.1
342",".1082
332","49.4
179","52.7
257","22
310","15.3
305","25.9
281","31.8
217","43.2
51","45.2
309","50.3
115","46.2
107","32
243","43.3
337","67.4
256","-3.5
306"
2015,Maine,1,"92.9
293","112.2
332",".1019
332","45.2
265","56.4
333","21.3
254","19.9
165","25.3
317","34.3
270","35.2
200","39
220","46.2
204","54.5
317","29
296","40.2
312","66.4
131","-4.3
335"
