year_id,pts,mp,player,player_id,school_name,url_school
2012,5,11,Mikael Hopkins,mikael-hopkins-1,Georgetown,georgetown
2014,6,11,J.J. Davenport,jj-davenport-1,Louisiana,louisiana-lafayette
2008,0,11,Marcus Lewis,marcus-lewis-1,Oral Roberts,oral-roberts
2013,4,11,Garrick Sherman,garrick-sherman-1,Notre Dame,notre-dame
2012,0,11,Anthony Winbush,anthony-winbush-1,Loyola (MD),loyola-md
2019,0,11,Jibri Blount,jibri-blount-1,North Carolina Central,north-carolina-central
2019,0,11,Flo Thamba,flo-thamba-1,Baylor,baylor
2015,0,11,Caleb Donnelly,caleb-donnelly-1,Northeastern,northeastern
2011,2,11,Carlos Lopez-Sosa,carlos-lopez-1,Nevada-Las Vegas,nevada-las-vegas
2011,2,11,Josh Duinker,josh-duinker-1,Richmond,richmond
2017,4,11,Pete Miller,pete-miller-1,Princeton,princeton
2008,2,11,Keaton Belcher,keaton-belcher-1,Belmont,belmont
2009,2,11,Jimmy Conyers,jimmy-conyers-1,Akron,akron
2017,0,11,Austin Torres,austin-torres-1,Notre Dame,notre-dame
2010,0,11,Ray Shipman,ray-shipman-1,Florida,florida
2017,0,11,Zavier Simpson,zavier-simpson-1,Michigan,michigan
2011,4,11,Troy Leaf,troy-leaf-1,UC-Santa Barbara,california-santa-barbara
2014,0,11,Tyler Olander,tyler-olander-1,Connecticut,connecticut
2019,3,11,Tray Hollowell,tray-hollowell-1,Wofford,wofford
2009,0,11,Jevohn Shepherd,jevohn-shepherd-1,Michigan,michigan
2008,3,11,Tron Smith,tron-smith-1,Saint Mary's (CA),saint-marys-ca
2016,2,11,Tyrell Sturdivant,tyrell-sturdivant-1,Stony Brook,stony-brook
2014,5,11,Derrick Randall,derrick-randall-1,Pittsburgh,pittsburgh
2015,2,11,Basil Smotherman,basil-smotherman-1,Purdue,purdue
2008,4,11,Mike Copeland,mike-copeland-1,North Carolina,north-carolina
2013,0,11,Steve Taylor,steve-taylor-2,Marquette,marquette
2008,7,11,Josh Owens,josh-owens-1,Stanford,stanford
2009,2,11,Justin Holiday,justin-holiday-1,Washington,washington
2016,5,11,Kerem Kanter,kerem-kanter-1,Green Bay,green-bay
2018,1,11,Jermaine Samuels,jermaine-samuels-1,Villanova,villanova
2011,0,11,Jaime Serna,jaime-serna-1,UC-Santa Barbara,california-santa-barbara
2014,0,11,Byron Ashe,byron-ashe-1,Mount St. Mary's,mount-st-marys
2008,0,11,Mareceo Rutledge,mareceo-rutledge-1,Nevada-Las Vegas,nevada-las-vegas
2017,2,11,Nuni Omot,nuni-omot-1,Baylor,baylor
2012,2,11,Wesley Saunders,wesley-saunders-1,Harvard,harvard
2018,2,11,Ahmed Hamdy Mohamed,ahmed-hamdymohamed-1,Texas Christian,texas-christian
2014,2,11,Leslee Smith,leslee-smith-1,Nebraska,nebraska
2019,0,10,Tyler Jones,tyler-jones-56,Fairleigh Dickinson,fairleigh-dickinson
2017,3,10,Sam Miller,sam-miller-1,Dayton,dayton
2014,6,10,Gerard Coleman,gerard-coleman-1,Gonzaga,gonzaga
2018,3,10,Micah Potter,micah-potter-1,Ohio State,ohio-state
2014,0,10,Jarrod Polson,jarrod-polson-1,Kentucky,kentucky
2010,3,10,Lance Goulbourne,lance-goulbourne-1,Vanderbilt,vanderbilt
2018,4,10,Jordan Shepherd,jordan-shepherd-1,Oklahoma,oklahoma
2015,0,10,Brandon Watkins,brandon-watkins-2,West Virginia,west-virginia
2013,2,10,Frank Kaminsky,frank-kaminsky-1,Wisconsin,wisconsin
2009,2,10,Jordan Wilkes,jordan-wilkes-1,University of California,california
2013,0,10,Daniel Ochefu,daniel-ochefu-1,Villanova,villanova
2014,0,10,Skyler Halford,skyler-halford-1,Brigham Young,brigham-young
2011,2,10,Enoch Andoh,enoch-andoh-1,Bucknell,bucknell
2017,0,10,Skyler Flatten,skyler-flatten-1,South Dakota State,south-dakota-state
2008,5,10,Brian Zoubek,brian-zoubek-1,Duke,duke
2019,2,10,Wyatt Wilkes,wyatt-wilkes-1,Florida State,florida-state
2013,0,10,Gary Johnson,gary-johnson-3,Albany (NY),albany-ny
2014,3,10,Michel Enanga,michel-enanga-1,Coastal Carolina,coastal-carolina
2019,6,10,JoJo Zamora,jojo-zamora-1,New Mexico State,new-mexico-state
2009,2,10,Clint Chapman,clint-chapman-1,Texas,texas
2010,0,10,Anthony James,anthony-james-1,Northern Iowa,northern-iowa
2017,0,10,Jacara Cross,jacara-cross-1,Jacksonville State,jacksonville-state
2019,2,10,Kalu Ezikpe,kalu-ezikpe-1,Old Dominion,old-dominion
2016,0,10,Khaliq Ghani,khaliq-ghani-1,Yale,yale
2014,0,10,Kyndahl Hill,kyndahl-hill-1,Weber State,weber-state
2011,3,10,Tyler Wood,tyler-wood-1,Texas-San Antonio,texas-san-antonio
2016,7,10,Lagerald Vick,lagerald-vick-1,Kansas,kansas
2014,0,10,Kyle Kager,kyle-kager-1,American,american
2008,2,10,Terrance Farley,terrance-farley-1,Louisville,louisville
2014,8,10,Chris Jones,chris-jones-5,Pittsburgh,pittsburgh
2014,1,10,Mason Cox,mason-cox-1,Oklahoma State,oklahoma-state
2008,5,10,Ravern Johnson,ravern-johnson-1,Mississippi State,mississippi-state
2015,7,10,Jonathan Williams,jonathan-williams-3,Virginia Commonwealth,virginia-commonwealth
2010,0,10,Lijah Thompson,lijah-thompson-1,Robert Morris,robert-morris
2009,0,10,Scottie Haralson,scottie-haralson-1,Connecticut,connecticut
2008,0,10,Delbert Simpson,delbert-simpson-1,Baylor,baylor
2009,0,10,Kyrie Sutton,kyrie-sutton-1,Binghamton,binghamton
2008,6,10,Jamie Graham,jamie-graham-1,Vanderbilt,vanderbilt
2014,3,10,John Kopriva,john-kopriva-1,George Washington,george-washington
2017,2,10,Kyle Ahrens,kyle-ahrens-1,Michigan State,michigan-state
2010,0,10,Joe Fulce,joe-fulce-1,Marquette,marquette
2018,3,10,C.J. Wiggins,cj-wiggins-1,North Carolina Central,north-carolina-central
2009,0,10,Lamont Morgan,lamont-morgan-1,Brigham Young,brigham-young
2011,0,10,Baye Moussa Keita,baye-moussa-keita-1,Syracuse,syracuse
2017,3,10,Kurt Steidl,kurt-steidl-1,Vermont,vermont
2018,0,10,Chris Smith,chris-smith-19,UCLA,ucla
2016,0,10,Ryan Burton,ryan-burton-1,Indiana,indiana
2017,0,10,Maliek White,maliek-white-1,Providence,providence
2012,4,10,Josh Hairston,josh-hairston-1,Duke,duke
2014,4,10,Darion Atkins,darion-atkins-1,Virginia,virginia
2016,2,10,Charles Thomas IV,charles-thomasiv-1,Wisconsin,wisconsin
2009,0,10,Nick Sidorakis,nick-sidorakis-1,Oklahoma State,oklahoma-state
2011,2,10,Josh Bone,josh-bone-1,Tennessee,tennessee
2011,4,10,Jack Cooley,jack-cooley-1,Notre Dame,notre-dame
2011,0,10,Kyle Boswell,kyle-boswell-1,UC-Santa Barbara,california-santa-barbara
2018,1,10,Max Rothschild,max-rothschild-1,Pennsylvania,pennsylvania
2015,0,10,P.J. Thompson,pj-thompson-1,Purdue,purdue
2011,0,10,Tramar Sutherland,tramar-sutherland-1,Little Rock,arkansas-little-rock
2012,0,10,Desmond Hubert,desmond-hubert-1,North Carolina,north-carolina
2010,2,10,Julian Vaughn,julian-vaughn-1,Georgetown,georgetown
2011,3,10,Andrew Darko,andrew-darko-1,Texas A&M,texas-am
2017,2,10,Khadim Sy,khadim-sy-1,Virginia Tech,virginia-tech
2019,3,10,"Bryan Trimble, Jr.",bryan-trimblejr-1,St. John's (NY),st-johns-ny
2018,9,10,Wabissa Bede,wabissa-bede-1,Virginia Tech,virginia-tech
2012,7,10,Ra'Shad James,rashad-james-1,Iona,iona
2012,2,10,Elisha Justice,elisha-justice-1,Louisville,louisville
2018,0,10,Scott Spencer,scott-spencer-1,Clemson,clemson
2011,0,10,Anthony Criswell,anthony-criswell-1,Alabama-Birmingham,alabama-birmingham
2014,5,10,Ebuka Anyaorah,ebuka-anyaorah-2,North Carolina Central,north-carolina-central
2015,0,10,Kenny Paul Geno,kenny-paul-geno-1,Georgia,georgia
2016,2,10,David Kadiri,david-kadiri-1,Buffalo,buffalo
2011,2,10,Kyle Fuller,kyle-fuller-1,Vanderbilt,vanderbilt
2019,1,10,Darius Williams,darius-williams-1,Prairie View,prairie-view
2008,2,10,Antwon Harris,antwon-harris-1,Winthrop,winthrop
2018,3,10,Andrew Platek,andrew-platek-1,North Carolina,north-carolina
2013,0,10,Brian Williams,brian-williams-9,Oklahoma State,oklahoma-state
2017,0,10,Duby Okeke,duby-okeke-1,Winthrop,winthrop
2011,2,10,Will Brew,will-brew-1,UC-Santa Barbara,california-santa-barbara
2014,2,10,Uros Ljeskovic,uros-ljeskovic-1,Coastal Carolina,coastal-carolina
2015,0,10,Christian Jones,christian-jones-1,St. John's (NY),st-johns-ny
2014,4,10,Kendal Yancy,kendal-yancy-1,Texas,texas
2013,0,10,Booker Hucks,booker-hucks-1,Long Island University,long-island-university
2014,2,10,Demetrius Dyson,demetrius-dyson-1,Massachusetts,massachusetts
2018,2,10,Leroy Butts IV,leroy-buttsiv-1,Radford,radford
2010,3,10,Jamal Fenton,jamal-fenton-1,New Mexico,new-mexico
2011,6,10,Jeff Brooks,jeff-brooks-1,Penn State,penn-state
2019,2,10,Luis Rodriguez,luis-rodriguez-1,Mississippi,mississippi
2018,0,10,Kenny Goins,kenny-goins-1,Michigan State,michigan-state
2012,3,10,Carlos Lopez-Sosa,carlos-lopez-1,Nevada-Las Vegas,nevada-las-vegas
2010,0,10,Darrius Garrett,darrius-garrett-1,Richmond,richmond
2018,0,10,Shawn Olden,shawn-olden-1,Texas Christian,texas-christian
2012,9,10,Percy Gibson,percy-gibson-1,Iowa State,iowa-state
2014,0,10,Michael Bolden,michael-bolden-1,Cal Poly,cal-poly
2017,0,10,Malik Crowfield,malik-crowfield-1,Virginia Commonwealth,virginia-commonwealth
2011,0,10,Quincy Taylor,quincy-taylor-1,Alabama-Birmingham,alabama-birmingham
2010,0,10,Dominic Moore,dominic-moore-1,Arkansas-Pine Bluff,arkansas-pine-bluff
2008,0,10,Zach Hahn,zach-hahn-1,Butler,butler
2009,3,10,Jeremie Simmons,jeremie-simmons-1,Ohio State,ohio-state
2016,5,10,Malik Miller,malik-miller-1,Fairleigh Dickinson,fairleigh-dickinson
2019,2,10,C.J. Bobbitt,cj-bobbitt-1,New Mexico State,new-mexico-state
2010,0,10,Rasason Young,rasason-young-1,Montana,montana
2015,2,10,Clide Geffrard,clide-geffrard-1,Stephen F. Austin,stephen-f-austin
2016,7,10,T.J. Maston,tj-maston-1,Baylor,baylor
2016,0,10,Chimezie Metu,chimezie-metu-1,Southern California,southern-california
2013,4,10,Brice Johnson,brice-johnson-1,North Carolina,north-carolina
2019,2,9,Trevor Moore,trevor-moore-1,Cincinnati,cincinnati
2018,0,9,Reed Nikko,reed-nikko-1,Missouri,missouri
2019,2,9,Sam Timmins,sam-timmins-1,Washington,washington
2011,6,9,Lenzelle Smith,lenzelle-smith-jr-1,Ohio State,ohio-state
2019,4,9,Filip Petrusev,filip-petrusev-1,Gonzaga,gonzaga
2018,1,9,Kameron Rooks,kameron-rooks-1,San Diego State,san-diego-state
2008,3,9,Angelo Johnson,angelo-johnson-1,Southern California,southern-california
2015,0,9,Mikey Thompson,mikey-thompson-1,Boise State,boise-state
2011,2,9,Steve Tchiengang,steve-tchiengang-1,Vanderbilt,vanderbilt
2014,0,9,Luke Worthington,luke-worthington-1,Brigham Young,brigham-young
2014,6,9,Marvin King-Davis,marvin-king-davis-1,Delaware,delaware
2018,0,9,Emmanuel Akot,emmanuel-akot-1,Arizona,arizona
2013,3,9,Madut Bol,madut-bol-1,Southern,southern
2019,0,9,Shaun Neal-Williams,shaun-neal-williams-1,Kansas State,kansas-state
2019,3,9,Antione Lister,antione-lister-1,Prairie View,prairie-view
2013,0,9,Brian Walsh,brian-walsh-1,Akron,akron
2011,2,9,Emmanuel Addo,emmanuel-addo-1,Northern Colorado,northern-colorado
2014,0,9,Kevin Canevari,kevin-canevari-1,Mercer,mercer
2009,4,9,Drew Gordon,drew-gordon-1,UCLA,ucla
2009,3,9,Tyler Roche,tyler-roche-1,Boston College,boston-college
2013,3,9,Chase Stigall,chase-stigall-1,Butler,butler
2017,2,9,Isaac Banks,isaac-banks-1,East Tennessee State,east-tennessee-state
2017,0,9,Dantez Walton,dantez-walton-1,Northern Kentucky,northern-kentucky
2011,0,9,Sherrard Brantley,sherrard-brantley-1,Georgia,georgia
2009,3,9,Zach Williams,zach-williams-2,Stephen F. Austin,stephen-f-austin
2010,0,9,Lukas Poderis,lukas-poderis-1,East Tennessee State,east-tennessee-state
2016,0,9,Rickey McGill,rickey-mcgill-1,Iona,iona
2011,0,9,Derrick Williams,derrick-williams-3,Richmond,richmond
2013,0,9,Jake Thomas,jake-thomas-1,Marquette,marquette
2016,0,9,Ghassan Nehme,ghasson-nehme-1,Fairleigh Dickinson,fairleigh-dickinson
2016,0,9,Rashed Anthony,rashed-anthony-1,Seton Hall,seton-hall
2019,0,9,Serrel Smith Jr,serrel-smithjr-1,Maryland,maryland
2011,2,9,Malik Stith,malik-stith-1,St. John's (NY),st-johns-ny
2008,0,9,Peter Prowitt,peter-prowitt-1,Stanford,stanford
2016,1,9,King McClure,king-mcclure-1,Baylor,baylor
2019,3,9,Nelson Phillips,nelson-phillips-1,Georgia State,georgia-state
2014,1,9,Brandon Swannegan,brandon-swannegan-1,Tulsa,tulsa
2019,0,9,Dan Fotu,dan-fotu-1,Saint Mary's (CA),saint-marys-ca
2011,4,9,Meyers Leonard,meyers-leonard-1,Illinois,illinois
2010,3,9,Dan Jennings,dan-jennings-1,West Virginia,west-virginia
2008,2,9,Surry Wood,surry-wood-1,North Carolina,north-carolina
2011,0,9,Mike Kebler,mike-kebler-1,Michigan State,michigan-state
2013,2,9,Gerrell Martin,gerrell-martin-1,Long Island University,long-island-university
2018,2,9,Jordan Schakel,jordan-schakel-1,San Diego State,san-diego-state
2010,3,9,Errick Peck,errick-peck-1,Cornell,cornell
2015,5,9,Zane Waterman,zane-waterman-1,Manhattan,manhattan
2012,2,9,Stevie Taylor,stevie-taylor-1,Ohio,ohio
2013,2,9,Shane Harris-Tunks,shane-harris-tunks-1,Colorado,colorado
2010,2,9,Gavin Montgomery,gavin-montgomery-1,Arkansas-Pine Bluff,arkansas-pine-bluff
2014,2,9,Jaylen Allen,jaylen-allen-1,Wofford,wofford
2010,0,9,Mike Bruesewitz,mike-bruesewitz-1,Wisconsin,wisconsin
2016,2,9,Dusan Ristic,dusan-ristic-1,Arizona,arizona
2009,5,9,Josh Tabb,josh-tabb-1,Tennessee,tennessee
2008,3,9,J.B. Tanner,jb-tanner-1,North Carolina,north-carolina
2019,0,9,Christian Turner,christian-turner-1,Gardner-Webb,gardner-webb
2015,0,9,Ioannis Dimakopoulos,ioannis-dimakopoulos-1,UC-Irvine,california-irvine
2012,0,9,Gary Franklin,gary-franklin-1,Baylor,baylor
2008,9,9,Avery Jukes,avery-jukes-1,Butler,butler
2015,2,9,Dom Uhl,dom-uhl-1,Iowa,iowa
2018,4,9,Dominik Heinzl,dominik-heinzl-1,Cal State Fullerton,cal-state-fullerton
2014,0,9,Trey McDonald,trey-mcdonald-1,Ohio State,ohio-state
2011,0,9,Rod Odom,rod-odom-1,Vanderbilt,vanderbilt
2011,6,9,Scott Saunders,scott-saunders-1,Belmont,belmont
2017,8,9,Dewan Hernandez,dewan-huell-1,Miami (FL),miami-fl
2008,5,9,Jack Wooten,jack-wooten-1,North Carolina,north-carolina
2014,0,9,Melsahn Basabe,melsahn-basabe-1,Iowa,iowa
2008,2,9,Gavin Edwards,gavin-edwards-1,Connecticut,connecticut
2009,3,9,Josh Vaughan,josh-vaughan-1,North Dakota State,north-dakota-state
2008,2,9,Rodrick Stewart,rodrick-stewart-1,Kansas,kansas
2014,3,9,Tristian Curtis,tristian-curtis-1,Coastal Carolina,coastal-carolina
2016,2,9,Dusty Baker,dusty-baker-1,Weber State,weber-state
2009,0,9,Walter Offutt,walter-offutt-1,Ohio State,ohio-state
2008,3,9,Marc Campbell,marc-campbell-1,North Carolina,north-carolina
2015,0,9,Oskar Michelsen,oskar-michelson-1,Davidson,davidson
2013,2,9,J.P. Tokoto,jp-tokoto-1,North Carolina,north-carolina
2015,2,9,Will Regan,will-regan-1,Buffalo,buffalo
2011,3,9,Garrick Sherman,garrick-sherman-1,Michigan State,michigan-state
2010,0,9,Isaac Gordon,isaac-gordon-1,Texas-El Paso,texas-el-paso
2013,0,9,Desmond Hubert,desmond-hubert-1,North Carolina,north-carolina
2019,0,9,Foster Loyer,foster-loyer-1,Michigan State,michigan-state
2009,0,9,J.B. Tanner,jb-tanner-1,North Carolina,north-carolina
2018,3,9,Ot Elmore,ot-elmore-1,Marshall,marshall
2018,0,9,Musa Jallow,musa-jallow-1,Ohio State,ohio-state
2013,0,9,Tyler Neal,tyler-neal-1,Oklahoma,oklahoma
2013,0,9,Kevin Henderson,kevin-henderson-3,Montana,montana
2015,4,9,Nick Shepherd,nick-shepherd-1,Texas Southern,texas-southern
2016,2,9,Trey Phills,trey-phills-1,Yale,yale
2018,3,9,Brandon Randolph,brandon-randolph-2,Arizona,arizona
2016,2,9,Charles Matthews,charles-matthews-1,Kentucky,kentucky
2016,3,9,DaRon Curry,daron-curry-1,Fairleigh Dickinson,fairleigh-dickinson
2016,4,9,Rashard Odomes,rashard-odomes-1,Oklahoma,oklahoma
2012,4,9,Tom Knight,tom-knight-1,Notre Dame,notre-dame
2011,0,9,Dele Coker,dele-coker-1,St. John's (NY),st-johns-ny
2010,3,9,Jonnie West,jonnie-west-1,West Virginia,west-virginia
2010,0,9,Myron Strong,myron-strong-1,Texas-El Paso,texas-el-paso
2013,4,9,Nick Wiggins,nick-wiggins-1,Wichita State,wichita-state
2014,2,9,Jibri Bryan,jibri-bryan-1,Mercer,mercer
2009,2,9,Will Scott,will-scott-2,Louisville,louisville
2012,0,9,Jaylen Bond,jaylen-bond-1,Texas,texas
2008,0,9,Elgin Bailey,elgin-bailey-1,Mississippi State,mississippi-state
2015,2,9,Jarred Guest,jarred-guest-1,Virginia Commonwealth,virginia-commonwealth
2008,0,9,A.J. Price,aj-price-1,Connecticut,connecticut
2017,0,9,Isaiah Zierden,isaiah-zierden-1,Creighton,creighton
2014,4,9,Rich Williams,rich-williams-1,Manhattan,manhattan
2017,5,9,Mitch Lightfoot,mitch-lightfoot-1,Kansas,kansas
2019,0,9,De'Vondre Perry,devondre-perry-1,Temple,temple
2014,3,9,Tyler Roberson,tyler-roberson-1,Syracuse,syracuse
2016,0,9,Xavier Habersham,xavier-habersham-1,Middle Tennessee,middle-tennessee
2016,4,9,Ricky Doyle,ricky-doyle-1,Michigan,michigan
2012,1,9,Dwight Smith,dwight-smith-1,Colorado State,colorado-state
2009,9,9,Ira Brown,ira-brown-1,Gonzaga,gonzaga
2008,3,9,Will Scott,will-scott-2,Louisville,louisville
2019,0,9,V.J. King,vj-king-1,Louisville,louisville
2017,0,9,Cam Ward,cam-ward-1,Vermont,vermont
2014,0,9,Merv Lindsay,merv-lindsay-1,New Mexico,new-mexico
2011,0,9,Steve Moore,steve-moore-2,Missouri,missouri
2015,2,9,Zach Rufer,zach-rufer-1,Lafayette,lafayette
2015,0,8,Allerik Freeman,allerik-freeman-2,Baylor,baylor
2010,4,8,Jon Hood,jon-hood-1,Kentucky,kentucky
2016,0,8,Brandon Chauca,brandon-chauca-1,University of California,california
2011,4,8,Arnold Mayorga,arnold-mayorga-1,Long Island University,long-island-university
2013,3,8,Hanner Mosquera-Perea,hanner-mosquera-perea-1,Indiana,indiana
2011,3,8,Preston Purifoy,preston-purifoy-1,Alabama-Birmingham,alabama-birmingham
2014,3,8,Derail Green,derail-green-1,Wichita State,wichita-state
2015,0,8,Austin Luke,austin-luke-1,Belmont,belmont
2010,0,8,Hugh Barnett,hugh-barnett-1,Arkansas-Pine Bluff,arkansas-pine-bluff
2008,0,8,Tyler Crawford,tyler-crawford-1,Georgetown,georgetown
2018,0,8,Josh Pitts,josh-pitts-1,Cal State Fullerton,cal-state-fullerton
2011,1,8,Wesley Dunning,wesley-dunning-1,Hampton,hampton
2012,2,8,Kevin Henderson,kevin-henderson-3,Montana,montana
2018,2,8,Seventh Woods,seventh-woods-1,North Carolina,north-carolina
2014,0,8,Eli Stalzer,eli-stalzer-1,Colorado,colorado
2019,5,8,Cole Swider,cole-swider-1,Villanova,villanova
2010,0,8,Will Hudson,will-hudson-1,Oakland,oakland
2012,2,8,Charles Hankerson,charles-hankerson-jr-1,Alabama,alabama
2010,0,8,Robert Wilson,robert-wilson-2,Wisconsin,wisconsin
2011,0,8,Adreian Payne,adreian-payne-1,Michigan State,michigan-state
2011,3,8,Jonnie West,jonnie-west-1,West Virginia,west-virginia
2017,0,8,Jalan McCloud,jalan-mccloud-1,Texas Southern,texas-southern
2008,6,8,Stef Welsh,stef-welsh-1,Arkansas,arkansas
2015,0,8,Jason McManamen,jason-mcmanamen-1,Wyoming,wyoming
2017,0,8,Daniel Peace,daniel-peace-1,Troy,troy
2008,10,8,Alex Tiefenthaler,alex-tiefenthaler-1,Portland State,portland-state
2014,4,8,Marc Loving,marc-loving-1,Ohio State,ohio-state
2013,0,8,Kyle Dranginis,kyle-dranginis-1,Gonzaga,gonzaga
2016,2,8,Kenny Williams,kenny-williams-3,North Carolina,north-carolina
2011,2,8,Austin Thornton,austin-thornton-1,Michigan State,michigan-state
2018,2,8,Zacarry Douglas,zacarry-douglas-1,North Carolina Central,north-carolina-central
2014,5,8,J.J. Panoske,jj-panoske-1,Milwaukee,milwaukee
2019,0,8,Clayton Henry,clayton-henry-1,New Mexico State,new-mexico-state
2010,3,8,Ty Walker,ty-walker-1,Wake Forest,wake-forest
2017,0,8,Doug Brooks,doug-brooks-1,Virginia Commonwealth,virginia-commonwealth
2013,0,8,Jake Bittle,jake-bittle-1,South Dakota State,south-dakota-state
2009,0,8,Harvey Hale,harvey-hale-1,Wake Forest,wake-forest
2013,0,8,Zach Price,zach-price-1,Louisville,louisville
2011,0,8,Martavious Irving,martavious-irving-1,Kansas State,kansas-state
2017,2,8,Brandon Robinson,brandon-robinson-2,North Carolina,north-carolina
2012,0,8,Bak Bak,bak-bak-1,University of California,california
2010,2,8,Miguel Paul,miguel-paul-1,Missouri,missouri
2009,0,8,Menji Mundadi,menji-mundadi-1,Alabama State,alabama-state
2008,0,8,Ceslovas Kucinskas,ceslovas-kucinskas-1,Coppin State,coppin-state
2011,3,8,Chrishawn Hopkins,chrishawn-hopkins-1,Butler,butler
2017,0,8,Desmond Ridenour,desmond-ridenour-1,Kent State,kent-state
2019,0,8,Jahnathan Maxwell,jahnathan-maxwell-1,Iona,iona
2018,0,8,Raekwon Harney,raekwon-harney-2,North Carolina Central,north-carolina-central
2009,2,8,Owen Wignot,owen-wignot-1,Siena,siena
2013,0,8,Raphael Akpejiori,raphael-akpejiori-1,Miami (FL),miami-fl
2009,8,8,Chris Early,chris-early-1,Chattanooga,chattanooga
2016,3,8,Dylan Sherwood,dylan-sherwood-1,North Carolina-Wilmington,north-carolina-wilmington
2018,0,8,Jordan Tyson,jordan-tyson-1,Georgia State,georgia-state
2014,0,8,Vitto Brown,vitto-brown-1,Wisconsin,wisconsin
2014,2,8,Grandy Glaze,grandy-glaze-1,Saint Louis,saint-louis
2010,0,8,Justin Hawkins,justin-hawkins-3,Nevada-Las Vegas,nevada-las-vegas
2018,4,8,Dean Wade,dean-wade-1,Kansas State,kansas-state
2015,0,8,David Levitch,david-levitch-1,Louisville,louisville
2010,2,8,Peyton Siva,peyton-siva-1,Louisville,louisville
2014,0,8,Bo Barnes,bo-barnes-1,Arizona State,arizona-state
2018,3,8,Jordan Goldwire,jordan-goldwire-1,Duke,duke
2008,2,8,Darshawn McClellan,darshawn-mcclellan-1,Vanderbilt,vanderbilt
2018,0,8,Chase Harler,chase-harler-1,West Virginia,west-virginia
2019,5,8,Anthony Nelson,anthony-nelson-2,Seton Hall,seton-hall
2011,0,8,Eric Stubbs,eric-stubbs-1,North Carolina-Asheville,north-carolina-asheville
2013,2,8,Angelo Chol,angelo-chol-1,Arizona,arizona
2014,2,8,Rawane Ndiaye,rawane-ndiaye-1,Tennessee,tennessee
2011,5,8,Karam Mashour,karam-mashour-1,Nevada-Las Vegas,nevada-las-vegas
2010,2,8,Darris Santee,darris-santee-1,Nevada-Las Vegas,nevada-las-vegas
2010,0,8,Jason Dawson,jason-dawson-1,Wofford,wofford
2017,2,8,D.J. MacLeay,dj-macleay-1,Bucknell,bucknell
