season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2009,Kennesaw St.,1,"94.2
261","121.2
342",".0522
340","45.8
270","55.5
325","20.9
195","19.9
197","33.6
141","44.4
343","28.9
300","41.9
262","43.1
301","54.1
319","33.9
183","39.2
305","63.7
273","-6.6
332"
2008,NJIT,0,"69.4
341","97.4
106",".0199
340","35.3
341","49.7
173","28.1
337","23
74","30.9
219","30.3
97","38
139","45.8
293","34.4
341","53.2
302","24.8
333","28.8
29","70.7
47","-6.3
335"
2020,Binghamton,2,"98.3
234","119.2
346",".0990
339","48.6
204","55.8
335","19.3
216","14.2
339","26.1
231","29.6
238","20.6
350","27.6
74","48.6
186","54.6
314","32.5
214","38.6
313","68.1
200","-5.1
320"
2019,UNC Asheville,1,"92.5
322","112.0
312",".0998
339","45.5
316","52.2
227","20.8
273","18.6
183","29.9
133","36.8
349","27.5
281","35.4
234","48.1
241","50
164","28.3
331","36.3
229","62.8
347","-5.9
343"
2018,Maine,2,"93.5
326","113.8
313",".0945
339","48
282","53.5
268","22
322","18.9
151","28.6
172","34
317","28.4
271","41
295","51.4
133","54.6
307","28.4
344","34.6
150","72.7
28","-5.7
330"
2017,Lafayette,2,"93.8
310","116.3
334",".0783
339","48.3
254","53.8
281","22.5
330","19.4
122","25
281","32.8
289","26.5
329","35.6
176","49.5
193","51.5
231","31
285","38
262","70
141","-5.8
338"
2016,Savannah St.,3,"86.5
345","107.4
239",".0764
339","45.1
320","51.2
215","21.6
324","22.9
12","26.7
258","31.5
251","39.5
124","43.7
276","46.3
247","49.1
190","28.8
326","36.5
225","67.7
219","-5.4
318"
2015,Savannah St.,1,"84.0
348","106.5
245",".0608
339","43.2
328","56.9
343","24
339","27.1
5","25.8
307","38.6
342","34.3
232","46.7
312","45.2
256","56.9
348","23.8
346","38
285","64.3
156","-5.6
324"
2014,Binghamton,1,"88.8
344","108.6
240",".0901
339","43.4
329","53
285","22.2
322","23.4
16","26.1
295","32.5
221","38.4
210","45.4
241","43.6
312","49.8
215","28.8
314","38.5
275","64
263","-5.9
339"
2013,Mississippi Valley St.,3,"87.8
330","111.4
319",".0604
339","44.8
291","52
277","20.3
201","24.6
25","29.4
234","39.3
336","39.1
108","29.6
65","43.5
296","49.2
233","31.4
247","39.2
299","68.5
63","-5.4
320"
2012,Arkansas Pine Bluff,2,"92.5
300","120.4
341",".0460
339","48.8
183","52.7
278","20.3
172","24.8
20","31.5
185","36.1
296","43.4
38","42.8
279","52.1
67","48.9
201","26.1
334","40.5
310","66.1
156","-6.7
337"
2011,Radford,1,"86.9
334","111.0
303",".0568
339","42.3
334","51.9
269","21.5
254","22.4
62","32.4
166","40.1
340","46.7
43","40.7
231","42.4
314","50.7
260","28.1
316","35.9
219","66.5
158","-6.4
332"
2010,North Dakota,2,"86.1
337","111.4
320",".0492
339","48
188","48
154","27.7
343","16
321","27.4
306","30.8
95","43.1
92","52
333","45.5
239","48.6
206","34.9
125","31.4
102","64.6
259","-3.9
248"
2009,SIU Edwardsville,0,"82.5
341","104.9
243",".0591
339","42
335","52.5
281","23.4
286","22
101","19.8
342","40
335","27.4
321","38.8
227","36.8
344","45.2
85","33.3
197","45.9
344","72.6
14","-1.3
121"
2008,Grambling St.,2,"82.5
336","114.0
330",".0237
339","44
316","48.3
124","25
314","18.1
280","33.7
136","31.2
124","38.7
126","42.2
258","44.6
269","47.3
136","28.6
311","33.9
136","71.8
30","-4.8
306"
2020,Evansville,0,"87.8
340","106.1
264",".1018
338","44.7
322","53.8
304","20.2
264","14.6
330","19.4
334","21.9
22","25
318","22.4
21","45.8
283","51.3
247","28.9
307","39.1
325","66.3
284","-6
342"
2019,Kennesaw St.,1,"87.0
346","105.4
227",".1000
338","38.7
352","53.2
262","16.4
64","18.2
200","25.3
246","24.3
64","34.9
131","33.3
184","37.4
352","51.6
224","28.7
324","37.2
258","70.9
76","-5.2
327"
2018,Detroit,2,"95.2
305","115.7
328",".0957
338","49.3
225","57
335","20.8
295","18.7
164","26.9
225","29.9
213","26.5
303","30.7
126","46.4
278","53.9
291","35.5
169","40.9
324","71.9
45","-4.7
301"
2017,Delaware St.,2,"91.9
330","113.7
320",".0802
338","47.6
282","54.1
289","18.7
183","22.3
31","26.7
235","29.8
197","34
210","41.6
271","43.5
329","52
253","34.9
183","38
262","69.6
161","-5.5
330"
2016,UT Rio Grande Valley,2,"103.1
187","128.1
351",".0766
338","51.2
127","55.5
328","15.7
55","11.7
350","23.7
311","37.8
345","28.8
316","19.3
1","48.3
192","53.4
315","37.3
85","40
316","64.6
329","-3.5
246"
2015,Mississippi Valley St.,2,"94.0
309","119.1
347",".0615
338","47.2
235","51.6
263","21.7
304","17.3
238","33.7
97","34.5
294","31.8
280","34.5
133","45.5
243","53.4
325","34.3
169","32.1
99","67.8
39","-5.7
327"
2014,Bethune Cookman,2,"92.5
327","113.1
300",".0906
338","44
319","47.2
93","19.5
238","25.2
1","29.7
212","40.6
348","37.3
239","58.6
342","39.3
344","47.9
162","33.8
197","30.4
64","61.7
334","-4.4
304"
2013,Florida A&M,2,"87.9
329","111.1
315",".0631
338","44.8
291","50.4
227","23.4
309","22.1
84","30.1
212","42.5
346","31
258","37.8
209","44.1
282","48.3
203","30.7
263","36.8
246","69.7
27","-5.1
310"
2012,Jackson St.,3,"86.9
336","112.6
322",".0480
338","43.2
326","48
139","22.5
283","23.9
35","38.6
33","35.7
285","30.6
284","48.4
323","44
292","49.3
211","27.1
325","29.8
43","63
289","-5.7
322"
2011,Gardner Webb,1,"86.0
336","109.5
277",".0586
338","43.4
316","52.6
287","24.1
322","20.2
143","35.6
71","35.7
275","30.4
296","35.9
135","45
270","50
246","27.3
326","38.5
280","62.7
311","-6.1
324"
2010,VMI,1,"92.1
289","118.4
345",".0527
338","46
262","54.9
333","18.9
103","20.6
163","25.3
325","37.3
306","33.3
256","37.5
164","49
120","54.1
328","28.4
315","38.7
304","85.6
1","-6.6
333"
2009,Eastern Michigan,1,"81.4
342","103.1
207",".0618
338","40
344","52.5
281","24.6
312","23.2
59","33.2
152","33.5
188","36.2
174","38.7
223","42.2
319","50.7
245","23.3
343","38.2
280","64.2
249","-6.8
334"
2008,Texas Southern,3,"83.8
335","112.6
322",".0322
338","41.8
334","49.6
169","19.2
84","21.1
161","28.7
275","35
251","34.4
209","38
200","38.9
338","51.2
254","31.7
255","30.4
55","71.8
30","-3.9
266"
2020,Tennessee Tech,2,"94.8
293","114.2
336",".1050
337","51
118","54.5
315","22.7
330","16.6
261","29.7
121","25.6
103","24
329","27
63","47.3
230","52.7
288","37.6
54","38.5
311","69.4
130","-6
338"
2019,Arkansas Pine Bluff,4,"90.9
332","110.0
287",".1003
337","52.1
131","48.5
81","22.3
315","21.3
61","29
160","29.6
224","52.3
3","52.3
349","48
249","50
164","39.5
42","29.9
52","68
213","-2.8
215"
2018,Presbyterian,2,"93.8
321","113.6
311",".0997
337","47.8
288","54.1
280","18.5
173","17.4
221","24.4
282","29.3
185","30.5
229","29
97","45.5
305","57.8
344","33.6
224","31.3
56","64.9
327","-6.1
337"
2017,Maine,1,"92.5
321","114.3
323",".0804
337","46.3
313","56.6
329","18.7
183","16.7
258","25.6
270","29.7
196","32.3
249","25.5
20","48.9
210","54.1
304","27.3
336","40.9
326","67.4
257","-6.9
346"
2016,Campbell,0,"93.1
319","115.3
331",".0787
337","46.6
286","57.6
347","16.7
103","19.3
116","20.5
334","29.9
193","33.8
251","37.7
178","47.7
206","54.6
333","30.3
304","43.2
346","67.9
207","-7.2
348"
2015,Maine,1,"90.3
331","113.9
324",".0649
337","47
242","53.1
304","22.3
323","16.1
281","20.9
343","29.7
128","26
339","33
109","39.6
343","55.5
337","38.2
72","32.3
106","63.7
198","-8
349"
2014,Longwood,2,"100.8
241","123.1
348",".0911
337","50.5
137","57.2
339","16.8
90","15.5
300","25.2
309","38.3
334","23.9
350","44.5
229","48.1
183","54.8
326","37.7
84","40.7
324","68
90","-4.4
306"
2013,St. Francis PA,1,"89.9
314","112.8
325",".0689
337","45.9
264","51.9
274","22.8
292","17.3
283","33
130","34.5
257","36
163","35
159","44.9
257","48.5
210","31.7
230","39.9
308","64.3
220","-7.3
344"
2012,Northern Arizona,0,"84.1
341","108.9
293",".0484
337","44.4
301","57.5
337","24.1
321","21.4
113","28.1
271","32.7
192","34
223","24.4
8","44.5
276","57.7
342","29.5
297","38.2
267","67.8
83","-6.8
338"
2011,Florida A&M,2,"87.5
331","111.2
306",".0593
337","43.4
316","49.8
189","24.3
326","19.9
161","38.3
24","35.5
272","43.9
72","35.8
131","42.9
306","49.7
232","29.5
294","33.3
125","66.8
139","-6.3
330"
2010,SIU Edwardsville,0,"87.1
332","111.9
328",".0529
337","42.3
338","51.5
261","21.4
232","19.1
230","27.4
306","40.1
338","25.6
335","44
273","38.2
346","49.8
244","33.6
173","37
270","68.7
97","-4.7
288"
2009,Maryland Eastern Shore,5,"89.3
316","112.8
329",".0638
337","44.8
296","50.5
213","25.4
326","21.3
126","36.7
62","37.8
309","45.6
35","38
204","43.6
290","52.5
296","31.6
242","30.5
57","67.7
120","-4.3
269"
2008,Loyola Marymount,1,"87.3
326","116.6
338",".0345
337","45
296","59
339","25.1
317","20.2
199","26.6
306","41.5
337","31.6
261","35.6
157","43.2
302","57.4
334","32.1
248","41.5
323","69
91","-3.7
255"
2020,Holy Cross,2,"99.7
203","119.8
348",".1079
336","52.8
64","57.6
346","19.6
235","13.8
344","24.3
269","26.7
134","27.2
289","30.3
136","50
142","56.7
339","37.9
48","40
340","67.6
228","-6
341"
2019,Idaho,1,"93.5
314","112.8
323",".1035
336","50
223","51.7
205","19.4
219","15.5
315","24.5
267","33.9
329","23.1
330","30.7
130","45.1
321","54.3
292","38.4
58","32.3
101","63.2
344","-4.3
291"
2018,Chicago St.,0,"97.7
277","117.6
339",".1054
336","44.2
344","58.7
347","18.9
193","20
99","27.1
218","36.9
346","28.8
263","34.3
203","44.8
318","57.6
342","28.6
341","40.7
321","72
42","-4.8
311"
2017,Grambling St.,5,"93.1
317","114.5
324",".0851
336","49
235","51.9
219","20.1
262","23.8
12","29.7
155","37.7
349","44
41","46.2
316","46.8
268","53.8
296","35.4
169","31.8
86","68.7
206","-3.7
261"
2016,Northern Arizona,1,"93.1
318","114.8
327",".0821
336","49.6
191","57
344","17.8
162","17.9
186","18.6
344","28.2
131","34.3
243","35.9
148","46.3
247","56.9
348","36.5
115","38
278","71.9
49","-6
332"
2015,Jacksonville,2,"94.4
304","116.2
341",".0841
336","47.4
228","53.6
315","17.8
125","18.6
184","30.4
190","32
208","34.3
232","39.9
223","41.2
334","51.7
295","39.7
45","38.1
288","61.8
286","-5.3
318"
2014,UMass Lowell,4,"90.6
335","110.5
266",".0927
336","42.9
334","46.5
74","18.6
193","19.3
122","31.3
177","34.8
286","42.4
137","32.3
47","43.9
309","51.8
278","27.5
333","26.1
9","62.1
327","-2.3
193"
2013,Presbyterian,2,"91.0
304","114.0
332",".0695
336","49.6
136","50.9
250","20.3
201","16.1
316","24.1
330","32.6
212","24.6
339","40
249","46.5
202","48
187","37.1
93","38.3
283","62.3
303","-5.5
324"
2012,Binghamton,0,"88.1
331","114.0
330",".0495
336","45.3
287","52
263","19.8
142","18.2
255","23.1
335","32.6
187","29.6
295","35.3
168","43.9
295","53.2
303","33.3
199","33.1
142","63.2
282","-7.8
345"
2011,Prairie View A&M,3,"84.6
340","107.3
259",".0610
336","45.6
282","43.2
18","23.5
310","19.6
181","30.7
225","32
163","39.9
137","45.8
291","42.3
316","42.5
29","34.2
195","29.8
39","66.9
132","-5.8
318"
2010,Tennessee Martin,1,"83.6
343","107.3
274",".0534
336","39
346","53.3
312","20.3
178","20.9
147","33.2
157","31.9
141","36.3
202","35.8
133","38.4
345","52.3
304","26.9
329","36.9
267","69.3
74","-6.7
336"
2009,Alabama A&M,3,"82.5
340","103.9
222",".0657
336","41.9
336","47.6
112","23.5
290","27.7
4","34.2
124","41.2
338","43.9
48","39.9
244","44
282","47.2
132","24.8
342","32.4
107","70.1
43","-4.8
289"
2008,Canisius,1,"79.9
338","104.4
220",".0444
336","38.9
339","48.5
133","24.1
297","14.4
338","34.2
117","37.2
304","34.2
212","38
200","39.1
336","44.7
67","25.7
327","36.1
206","66.1
194","-5.3
320"
2020,Grambling St.,3,"85.8
345","103.0
216",".1085
335","44.7
322","46.7
80","20.8
280","17.3
235","26.6
213","20.5
9","37.4
95","39.1
277","48.3
201","45.1
51","24.4
345","32.9
151","69.8
115","-3.5
264"
2019,Northwestern St.,2,"90.7
333","109.2
280",".1050
335","44.5
330","47.7
67","20.9
278","19.1
150","30.5
110","36.3
348","30.9
211","38
280","47.6
265","43.8
20","26.5
344","36.3
229","68.6
186","-5.3
331"
2018,Alcorn St.,3,"91.0
339","109.5
273",".1057
335","48.3
267","47.5
51","23.5
342","21.7
42","31.4
107","35.5
338","38.7
73","39.2
276","45.5
305","47.5
102","35.2
175","31.7
65","66.8
265","-5.6
326"
2017,Portland,0,"92.2
325","113.4
318",".0854
335","40.1
346","58
340","18.2
157","17
244","24.6
289","36.4
341","33.9
212","28.4
53","36.6
350","57.1
337","32.8
246","39.5
300","64.7
324","-4.7
303"
2016,Southeast Missouri St.,2,"88.4
341","109.1
269",".0823
335","42.4
341","53.9
302","20
277","18.3
164","28.8
201","29
155","37.7
165","28.8
40","43.9
310","55
336","26.1
345","34.8
168","71.1
72","-5
306"
2015,Fairleigh Dickinson,2,"92.0
322","111.5
306",".0987
335","46.9
245","51.3
253","20.4
255","22.9
22","26.5
293","35.7
313","40.1
115","60.5
350","48.1
161","50.6
269","30
291","35
193","69.4
16","-7
342"
2014,IUPUI,0,"95.7
308","115.6
330",".1023
335","46.8
272","57.7
342","16
57","13.9
339","18.2
351","27.3
58","29.5
334","31.9
42","48.3
175","53.9
314","28
324","44.1
345","66.4
146","-4.8
318"
2013,Alabama St.,4,"88.1
325","110.1
303",".0719
335","43.8
305","50.2
221","20.1
189","22
87","33.2
124","31.2
158","32.1
241","40
249","44.8
265","48.1
192","27.8
317","36
228","68.2
70","-4.5
289"
2012,Towson,1,"80.6
345","102.5
198",".0595
335","36.6
345","51.4
235","29.2
345","19.7
196","34.6
98","32.2
166","37
155","33.4
127","37.7
344","49.6
221","21.9
344","36.8
241","62.5
300","-5.9
330"
2011,Western Illinois,1,"82.5
344","103.5
197",".0682
335","43.2
320","51.7
263","20.2
198","16.6
300","18.6
343","27.8
49","33.3
253","42.4
257","40.3
335","47.4
150","32.3
238","39.2
302","61.2
328","-5.6
311"
2010,Coppin St.,0,"86.1
336","110.0
306",".0563
335","45.2
288","50.4
220","23.1
292","21.8
108","26
320","36
274","21.4
346","45.7
290","44.7
263","51.8
295","30.8
264","32.2
123","67.1
165","-6.9
339"
2009,Texas Southern,2,"90.3
304","112.7
328",".0723
335","50
142","48.7
150","26
332","24.2
34","35.5
84","38
316","48.7
11","52
332","52.3
52","48.8
195","28.7
303","32.3
101","66.9
143","-5.8
322"
2008,North Florida,0,"86.4
329","112.1
318",".0477
335","42.7
331","50.5
200","24
293","19.7
218","38.3
30","34.8
241","45.7
39","58.1
338","45.2
250","50.9
244","24.2
337","33.1
112","66.4
186","-7.5
341"
2020,Alabama St.,2,"93.4
308","111.6
319",".1146
334","49
186","47.6
107","18.5
172","16.7
254","27.8
178","29
214","40.7
50","39
276","49.2
161","49
165","32.4
221","29.8
62","66.8
261","-4.5
305"
2019,Coppin St.,4,"91.3
330","110.0
288",".1050
334","49
258","47.7
67","21.3
294","19.8
111","25
255","31.1
273","46.8
16","36.7
255","51.8
119","49
129","30.2
295","30.6
61","72.5
43","-3.7
267"
2018,Maryland Eastern Shore,1,"99.7
249","119.9
345",".1071
334","51.4
153","51.9
205","18.8
187","14.4
332","29.8
139","33.5
311","30.4
234","34.5
206","52.7
85","55.8
324","33
242","31
49","65.4
309","-7.7
351"
2017,South Carolina St.,4,"97.1
279","119.2
344",".0867
334","49.6
215","52.4
233","17.6
125","17.7
209","31
117","31.9
266","35.4
180","36.7
194","51.5
121","52.5
268","30
303","34.8
172","68.5
216","-3.8
266"
2016,Nicholls St.,1,"91.2
330","112.2
299",".0845
334","49.5
196","51
210","24.3
348","15.9
278","25.1
292","31.9
262","43
60","33
103","49
158","48.1
145","33.5
219","38.2
286","70.7
86","-6.9
346"
2015,UMBC,1,"92.6
320","111.4
304",".1067
334","49.2
170","53.3
307","24
339","18.3
198","26
306","26.5
47","37.7
171","37.1
176","48.9
135","50.2
253","33.1
218","38.8
299","63
227","-7
341"
2014,Arkansas Pine Bluff,2,"94.3
320","113.8
307",".1028
334","48
231","52.3
264","23.2
339","21.1
56","33.5
118","30.6
153","47
62","52
319","47.7
197","52.3
289","32.3
246","34.8
172","64.8
236","-4.5
310"
2013,Binghamton,1,"82.5
343","102.8
213",".0735
334","40.8
336","48.2
154","23.5
310","18
254","26.5
297","31.2
158","30.2
277","30.1
73","41.1
323","49.6
245","26.9
328","30.9
87","66.2
146","-5.7
327"
2012,Southeastern Louisiana,2,"80.6
344","102.4
195",".0599
334","42.9
329","47.9
134","25.7
338","19.5
204","31
202","33.2
207","40
92","34.4
152","44.2
287","49.3
211","26.4
330","29.7
42","61.4
316","-3.9
268"
2011,Houston Baptist,1,"91.2
314","114.3
328",".0693
334","45.6
282","54.5
319","23
301","21.8
87","31.9
188","37.4
310","39
151","58.2
340","41.4
328","54.2
322","36.4
114","36.8
241","73.1
9","-7
339"
2010,Gardner Webb,3,"87.6
327","109.5
298",".0713
334","46.8
236","48.7
173","23
290","21
143","30.9
231","35.4
260","32
272","42.1
242","47.9
161","49.7
241","29.5
292","31
92","68.2
116","-6.5
331"
2009,Fairleigh Dickinson,3,"87.7
332","109.4
305",".0725
334","45.6
278","51.5
251","20.8
186","22.6
75","27.4
296","38.8
325","44.1
46","29.9
68","48.8
150","50.2
235","25.2
340","36.5
248","68.5
84","-6.4
329"
2008,Sacramento St.,1,"88.3
323","113.0
326",".0554
334","43.4
322","57.6
332","18.7
64","22.8
82","28.4
277","35.4
264","36.1
174","40.2
234","42.9
308","59.4
339","29.7
299","36.5
213","70.7
47","-6
331"
2020,High Point,3,"96.0
277","114.2
337",".1196
333","46.6
276","55.6
333","21.2
296","17.6
217","34.2
35","26.1
114","41.6
44","45.5
329","46.8
247","52.7
288","30.9
263","39.4
334","64.2
334","-5.1
322"
2019,Idaho St.,2,"98.6
244","118.5
352",".1078
333","49.7
239","57
339","19.5
225","15.8
307","29
160","28.6
193","29.4
247","31.8
154","50
174","54.4
299","32.9
227","41.1
340","67.2
249","-5.1
323"
2018,Cal Poly,2,"97.2
281","116.8
335",".1077
333","47.4
292","54.9
305","15
28","17.1
234","18.4
345","31.5
264","27.1
293","39.7
283","40.3
349","53.8
288","39.2
53","38.3
280","68.5
192","-4.8
307"
2017,Bethune Cookman,1,"96.6
283","118.2
338",".0896
333","47.5
287","53.1
255","14.9
20","19.2
130","32.9
72","35.4
333","29.8
296","42.7
288","50.6
153","54.4
308","27.5
333","33.8
142","70.6
113","-5.7
336"
2016,Northwestern St.,2,"96.3
287","118.1
346",".0871
333","49.9
175","54.7
317","18.4
205","18.9
134","26.3
264","31.8
260","35.9
207","37.7
178","48.6
179","53.1
308","34.9
175","38.4
292","74.8
16","-6.5
338"
2015,UMass Lowell,3,"85.3
345","102.6
179",".1070
333","46.1
269","50.4
218","21.8
305","24.8
11","21.5
339","27.1
57","27.2
330","41.4
248","43.5
298","53.9
330","33.3
203","29.8
44","63.2
218","-6.1
334"
2014,Maine,2,"90.5
337","109.2
252",".1032
333","49.4
176","50
184","23
338","18.5
155","23.7
329","31.2
177","33.9
301","32.1
44","52
56","54
315","29.4
307","27
12","75.3
2","-5.2
331"
2013,Navy,1,"88.1
326","109.1
296",".0784
333","43.5
313","53.9
313","18.9
125","18.9
213","28.3
264","30.5
136","23.4
343","40
249","39.8
337","54.9
332","32.6
209","35.1
201","61.7
312","-5.8
332"
2012,Alabama A&M,3,"87.8
332","111.5
312",".0604
333","46.9
237","46.9
101","25.6
335","20.9
140","36.5
59","33.9
226","38.6
123","46.2
311","43.5
303","45.9
116","36.6
107","33.3
147","64.6
225","-5.8
326"
2011,SIU Edwardsville,1,"89.4
326","111.8
314",".0711
333","46.9
247","54.2
314","24.6
330","18.2
252","26.1
308","37.1
302","35.7
207","41.5
245","43.3
303","52.9
305","35.6
148","38.1
275","70.6
36","-4.7
290"
2010,Marist,1,"96.3
247","120.1
346",".0731
333","49.2
143","54.7
332","21.4
232","16.7
309","25.1
328","35.1
253","27.4
320","34.5
104","43.4
293","55
336","39.7
31","36.1
242","61.9
320","-8.4
346"
2009,Grambling St.,3,"88.8
324","110.6
313",".0743
333","50.2
135","48.6
145","24.3
309","21.6
118","31.3
203","36.7
287","28.3
307","37.7
197","50.3
104","49.2
206","33.3
197","31.2
71","64.6
238","-4.6
279"
2008,Prairie View A&M,3,"86.6
327","110.5
299",".0576
333","49.1
191","47.1
78","23.2
278","26
15","29.3
259","35.5
267","41.5
78","56.9
337","54.8
21","42.6
27","24.6
336","38.5
267","71
40","-3.9
265"
2020,Morgan St.,5,"85.8
344","100.8
163",".1364
332","44
334","42.1
10","22.1
322","20.9
66","34.8
29","31.7
287","41.3
45","40
287","46.1
272","44.4
36","26.8
329","25
9","70.2
96","-2.6
210"
2019,Manhattan,3,"87.4
344","104.8
214",".1102
332","50
223","51.4
193","26.7
353","22.1
43","31.3
89","28
174","30
231","43.9
333","46.4
300","51.6
224","37
93","34.1
157","63.6
340","-5.2
324"
2018,Bryant,1,"103.0
190","123.8
349",".1079
332","51.2
160","57.2
337","16.6
77","15.4
308","31.5
104","31.5
264","28.5
269","32.3
155","47
261","58.2
346","38.3
81","37.2
245","70.5
94","-6.4
341"
2017,Jackson St.,5,"90.0
338","110.0
278",".0911
332","47.4
291","47.2
55","18.4
171","18.4
174","30.8
125","27.8
126","32.2
255","45
306","47.5
246","48.2
118","31.4
278","30.4
43","62.9
345","-3.6
260"
2016,Stetson,2,"92.0
327","112.6
302",".0896
332","47.2
267","56.1
335","17.5
143","16.4
254","22.5
325","28.7
141","33.7
252","27.4
26","47.4
215","52.2
286","31.3
282","41.8
339","71.3
66","-4.6
289"
